order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit,return_flag,payment_method,order_status,shipping_cost
ORD054181,2023-02-06,CUST04113,PROD0386,STORE028,1,24177.82,4.71,23039.04,18858.7,3982.02,False,Credit Card,Completed,198.32
ORD055215,2023-02-06,CUST06599,PROD0733,STORE028,1,2672.71,15.79,2250.69,2084.71,135.98,False,Upi,Completed,30.0
ORD081118,2023-02-06,CUST04984,PROD0702,STORE035,2,51225.49,2.48,99910.2,79911.76,19841.7,True,Wallet,Returned,156.74
ORD084112,2023-02-06,CUST00659,PROD0708,STORE022,1,23252.25,9.55,21031.66,18136.76,2808.11,False,Wallet,Completed,86.79
ORD001930,2023-02-07,CUST00794,PROD0480,STORE003,2,9222.44,2.6,17965.31,14387.01,3516.1,False,Cash,Completed,62.2
ORD008516,2023-02-07,CUST06759,PROD0463,STORE030,2,6399.55,7.84,11795.65,9983.3,1721.14,False,Debit Card,Completed,91.21
ORD022225,2023-02-07,CUST06023,PROD0262,STORE020,2,30697.71,5.22,58190.58,47888.43,10272.15,False,Debit Card,Completed,30.0
ORD030680,2023-02-07,CUST03392,PROD0480,STORE010,6,9040.05,10.88,48338.96,42307.43,5694.78,False,Credit Card,Completed,336.75
ORD033995,2023-02-07,CUST02242,PROD0163,STORE009,4,2373.23,3.78,9134.09,7404.48,1490.28,False,Wallet,Completed,239.33
ORD037650,2023-02-07,CUST07495,PROD0140,STORE030,1,3988.85,3.73,3840.07,3111.3,635.81,False,Debit Card,Completed,92.96
ORD042726,2023-02-07,CUST04874,PROD0244,STORE010,1,7380.83,5.7,6960.12,5757.05,1145.01,False,Credit Card,Completed,58.06
ORD049313,2023-02-07,CUST04406,PROD0453,STORE034,3,35887.44,8.64,98360.3,83976.61,14295.06,False,Upi,Completed,88.63
ORD074430,2023-02-07,CUST05351,PROD0154,STORE018,3,17745.12,11.25,47246.38,41523.58,5521.48,False,Net Banking,Completed,201.32
ORD083549,2023-02-07,CUST02978,PROD0199,STORE028,1,7656.07,9.33,6941.76,5971.73,872.56,False,Credit Card,Completed,97.47
ORD000914,2023-02-08,CUST04382,PROD0218,STORE025,2,3747.57,3.83,7208.08,5846.21,1331.87,False,Credit Card,Completed,30.0
ORD004741,2023-02-08,CUST02617,PROD0341,STORE009,2,12215.33,6.16,22925.73,19055.91,3851.1,False,Debit Card,Completed,18.72
ORD027411,2023-02-08,CUST05754,PROD0642,STORE029,1,10298.4,4.43,9842.18,8032.75,1647.3,False,Credit Card,Completed,162.13
ORD037029,2023-02-08,CUST05749,PROD0607,STORE026,2,15707.63,9.23,28515.63,24503.9,3839.06,False,Cash,Completed,172.67
ORD050994,2023-02-08,CUST03998,PROD0020,STORE017,5,4252.93,5.15,20169.52,16586.43,3517.3,False,Credit Card,Completed,65.79
ORD059730,2023-02-08,CUST00627,PROD0438,STORE026,5,42340.42,18.4,172748.91,165127.64,7509.75,False,Cash,Completed,111.52
ORD060730,2023-02-08,CUST01821,PROD0708,STORE029,3,23184.48,0.6,69136.12,54251.68,14837.88,True,Net Banking,Returned,46.56
ORD072122,2023-02-08,CUST06596,PROD0308,STORE023,4,3430.86,2.72,13350.16,10704.28,2595.45,False,Credit Card,Completed,50.43
ORD084192,2023-02-08,CUST07179,PROD0171,STORE029,2,101891.16,12.77,177759.32,158950.21,18757.87,False,Upi,Completed,51.24
ORD086023,2023-02-08,CUST03784,PROD0213,STORE028,3,2651.79,3.8,7653.07,6205.19,1240.23,False,Debit Card,Completed,207.65
ORD013593,2023-02-09,CUST01530,PROD0346,STORE012,2,34035.52,6.01,63979.97,53095.41,10854.56,False,Net Banking,Completed,30.0
ORD014236,2023-02-09,CUST05323,PROD0097,STORE029,4,7966.85,10.75,28441.65,24856.57,3510.6,False,Credit Card,Completed,74.48
ORD018227,2023-02-09,CUST06010,PROD0313,STORE010,2,4455.65,0.93,8828.42,6950.81,1854.14,False,Upi,Completed,23.47
ORD033578,2023-02-09,CUST06426,PROD0218,STORE018,15,3762.48,18.28,46120.48,44021.02,1924.48,False,Debit Card,Completed,174.98
ORD058684,2023-02-09,CUST05111,PROD0065,STORE035,2,2810.56,3.27,5437.31,4384.47,899.3,False,Cash,Cancelled,153.54
ORD062020,2023-02-09,CUST04108,PROD0513,STORE009,2,9027.76,1.61,17764.83,14083.31,3589.18,False,Credit Card,Completed,92.34
ORD066144,2023-02-09,CUST03186,PROD0197,STORE028,6,24672.14,13.91,127441.47,115465.62,11816.57,False,Upi,Completed,159.28
ORD070076,2023-02-09,CUST06207,PROD0200,STORE003,6,9769.58,6.68,54701.83,45721.63,8787.23,False,Credit Card,Completed,192.97
ORD071871,2023-02-09,CUST03746,PROD0602,STORE035,4,317.22,9.41,1149.48,989.73,72.07,False,Cash,Completed,87.68
ORD077294,2023-02-09,CUST04650,PROD0016,STORE017,4,21261.22,7.49,78675.02,66335.01,12310.01,False,Upi,Completed,30.0
ORD080935,2023-02-09,CUST05149,PROD0611,STORE034,4,3767.49,11.67,13311.3,11754.57,1498.86,True,Wallet,Returned,57.87
ORD002921,2023-02-10,CUST01337,PROD0391,STORE003,5,13912.03,6.21,65240.46,54256.92,10936.1,False,Credit Card,Completed,47.44
ORD009686,2023-02-10,CUST02414,PROD0406,STORE010,3,88122.57,2.76,257071.16,206206.81,50790.59,False,Upi,Completed,73.76
ORD015008,2023-02-10,CUST02360,PROD0367,STORE014,2,1671.65,2.77,3250.69,2607.77,483.64,False,Credit Card,Completed,159.28
ORD020877,2023-02-10,CUST01766,PROD0521,STORE029,5,57281.37,4.0,274950.58,223397.34,51281.48,False,Net Banking,Completed,271.76
ORD022342,2023-02-10,CUST01126,PROD0053,STORE017,1,20036.77,1.68,19700.15,15628.68,3974.19,False,Upi,Completed,97.28
ORD027341,2023-02-10,CUST06007,PROD0477,STORE022,5,11586.43,4.96,55058.72,45187.08,9647.09,False,Credit Card,Completed,224.55
ORD027576,2023-02-10,CUST01505,PROD0263,STORE017,4,7688.03,11.07,27347.86,23986.65,3275.87,False,Debit Card,Completed,85.34
ORD031066,2023-02-10,CUST02013,PROD0626,STORE012,6,7423.79,5.71,41999.35,34743.34,7096.9,False,Debit Card,Completed,159.11
ORD035505,2023-02-10,CUST01301,PROD0135,STORE030,1,2850.54,16.89,2369.08,2223.42,-1.63,False,Wallet,Completed,147.29
ORD036910,2023-02-10,CUST00908,PROD0036,STORE028,1,8434.34,5.28,7989.01,6578.79,1348.49,False,Credit Card,Completed,61.73
ORD043151,2023-02-10,CUST01963,PROD0244,STORE034,1,7708.09,10.09,6930.34,6012.31,860.25,False,Credit Card,Completed,57.78
ORD047788,2023-02-10,CUST00181,PROD0199,STORE028,2,7359.97,4.88,14001.61,11481.55,2378.48,False,Credit Card,Completed,141.58
ORD052232,2023-02-10,CUST04107,PROD0136,STORE030,3,8161.82,14.48,20939.97,19098.66,1572.09,False,Upi,Completed,269.22
ORD054286,2023-02-10,CUST04816,PROD0052,STORE026,1,63575.43,4.69,60593.74,49588.84,10936.92,False,Wallet,Completed,67.98
ORD054823,2023-02-10,CUST06476,PROD0118,STORE012,2,23931.73,10.62,42780.36,37333.5,5313.38,False,Wallet,Completed,133.48
ORD055032,2023-02-10,CUST02879,PROD0632,STORE014,2,38881.55,8.95,70803.3,60655.22,9638.24,False,Credit Card,Completed,509.84
ORD057860,2023-02-10,CUST00861,PROD0402,STORE019,2,6062.93,5.65,11440.75,9458.17,1886.03,False,Debit Card,Completed,96.55
ORD058830,2023-02-10,CUST04489,PROD0553,STORE028,4,18514.13,4.33,70849.87,57764.09,13023.78,False,Credit Card,Completed,62.0
ORD059965,2023-02-10,CUST04917,PROD0695,STORE028,2,1494.26,8.72,2727.92,2331.05,387.87,False,Upi,Completed,9.0
ORD080072,2023-02-10,CUST03335,PROD0670,STORE003,1,1935.66,14.44,1656.15,1509.81,-83.15,False,Debit Card,Completed,229.49
ORD087368,2023-02-10,CUST05118,PROD0406,STORE035,1,90870.91,6.44,85018.82,70879.31,13953.58,False,Upi,Completed,185.93
ORD089241,2023-02-10,CUST04330,PROD0011,STORE030,2,1425.65,7.67,2632.61,2224.01,338.61,False,Upi,Completed,69.99
ORD000118,2023-02-11,CUST06138,PROD0302,STORE023,8,37969.49,7.78,280123.71,236929.62,42761.79,False,Upi,Completed,432.3
ORD002592,2023-02-11,CUST06699,PROD0142,STORE009,1,602.65,9.48,545.52,470.07,9.46,False,Credit Card,Completed,65.99
ORD005531,2023-02-11,CUST05129,PROD0268,STORE003,1,9472.22,7.57,8755.17,7388.33,1315.87,False,Credit Card,Completed,50.97
ORD008266,2023-02-11,CUST01431,PROD0383,STORE028,4,4087.81,9.61,14779.89,12753.97,1828.19,False,Upi,Completed,197.73
ORD011497,2023-02-11,CUST05670,PROD0702,STORE025,3,54179.01,7.54,150281.74,126778.88,23427.97,False,Credit Card,Completed,74.89
ORD016381,2023-02-11,CUST03422,PROD0705,STORE017,2,3181.45,2.3,6216.55,4963.06,1078.08,False,Credit Card,Completed,175.41
ORD028070,2023-02-11,CUST05076,PROD0019,STORE026,1,5815.73,12.17,5107.96,4536.27,443.99,False,Upi,Completed,127.7
ORD033982,2023-02-11,CUST03998,PROD0197,STORE025,6,23696.8,13.87,122460.32,110901.02,11491.62,False,Debit Card,Completed,67.68
ORD044493,2023-02-11,CUST02617,PROD0246,STORE028,3,32477.16,4.79,92764.51,75996.55,16626.96,False,Upi,Completed,141.0
ORD052451,2023-02-11,CUST01776,PROD0058,STORE029,3,73254.38,8.63,200797.58,171415.25,29329.57,False,Debit Card,Completed,52.76
ORD060061,2023-02-11,CUST07145,PROD0548,STORE018,5,27052.33,12.54,118299.84,105504.09,12743.21,False,Upi,Completed,52.54
ORD065405,2023-02-11,CUST04235,PROD0359,STORE017,2,1241.63,11.55,2196.44,1936.94,81.42,False,Debit Card,Completed,178.08
ORD078938,2023-02-11,CUST05003,PROD0367,STORE029,8,1654.03,5.98,12440.95,10321.15,1825.65,False,Debit Card,Completed,294.15
ORD087632,2023-02-11,CUST04984,PROD0228,STORE020,2,26746.79,0.52,53215.41,41724.99,11379.61,False,Debit Card,Completed,110.81
ORD000736,2023-02-12,CUST04735,PROD0189,STORE009,3,3972.86,10.7,10643.29,9296.49,1167.12,False,Upi,Completed,179.68
ORD004895,2023-02-12,CUST02792,PROD0142,STORE009,1,608.31,12.41,532.82,474.48,-0.55,False,Credit Card,Completed,58.89
ORD007004,2023-02-12,CUST04364,PROD0310,STORE030,4,22793.88,6.8,84975.58,71116.91,13666.75,False,Upi,Completed,191.92
ORD007102,2023-02-12,CUST04429,PROD0745,STORE022,2,39958.02,6.71,74553.67,62334.51,12146.18,False,Upi,Completed,72.98
ORD010898,2023-02-12,CUST03826,PROD0535,STORE010,1,40113.39,14.41,34333.05,31288.44,2971.3,False,Credit Card,Completed,73.31
ORD017673,2023-02-12,CUST02079,PROD0031,STORE020,2,7671.48,20.98,12124.01,11967.51,14.96,False,Upi,Completed,141.54
ORD018853,2023-02-12,CUST02671,PROD0498,STORE020,2,7192.3,8.34,13184.92,11219.99,1755.17,False,Upi,Completed,209.76
ORD037357,2023-02-12,CUST04015,PROD0237,STORE030,1,18911.64,5.24,17920.67,14751.08,3130.43,False,Cash,Completed,39.16
ORD044253,2023-02-12,CUST06316,PROD0292,STORE003,1,5584.08,6.38,5227.82,4355.58,794.51,False,Debit Card,Completed,77.73
ORD051077,2023-02-12,CUST04098,PROD0651,STORE009,2,69550.0,7.81,128236.29,108498.0,19530.19,False,Upi,Completed,208.1
ORD052643,2023-02-12,CUST06516,PROD0215,STORE030,1,3275.8,4.15,3139.85,2555.12,554.73,False,Credit Card,Completed,30.0
ORD053852,2023-02-12,CUST07056,PROD0578,STORE012,3,1026.26,11.53,2723.8,2401.45,259.59,False,Wallet,Completed,62.76
ORD059706,2023-02-12,CUST03661,PROD0486,STORE034,2,1422.67,8.29,2609.46,2219.37,88.66,False,Wallet,Completed,301.43
ORD074035,2023-02-12,CUST06734,PROD0444,STORE026,3,23484.29,8.52,64450.29,54953.24,9255.15,False,Credit Card,Completed,241.9
ORD083123,2023-02-12,CUST02967,PROD0033,STORE020,3,38627.12,4.1,111130.22,90387.46,20609.61,False,Wallet,Completed,133.15
ORD003708,2023-02-13,CUST04429,PROD0598,STORE012,2,4371.41,5.06,8300.43,6819.4,1235.89,False,Cash,Completed,245.14
ORD004274,2023-02-13,CUST01614,PROD0411,STORE003,2,24497.31,18.77,39798.33,38215.8,1564.24,False,Credit Card,Completed,18.29
ORD009133,2023-02-13,CUST01184,PROD0016,STORE019,2,22283.6,1.98,43684.77,34762.42,8782.86,False,Credit Card,Completed,139.49
ORD009857,2023-02-13,CUST00787,PROD0670,STORE012,1,1995.81,4.64,1903.2,1556.73,196.57,False,Cash,Completed,149.9
ORD010107,2023-02-13,CUST06967,PROD0531,STORE026,3,1574.74,2.6,4601.39,3684.89,833.45,False,Credit Card,Completed,83.05
ORD012594,2023-02-13,CUST06463,PROD0321,STORE029,5,64432.24,2.08,315460.25,251285.74,63994.01,False,Upi,Completed,180.5
ORD012766,2023-02-13,CUST06133,PROD0509,STORE030,8,1439.1,18.09,9430.13,8979.98,314.35,False,Debit Card,Completed,135.8
ORD025769,2023-02-13,CUST02869,PROD0163,STORE020,5,2351.12,6.27,11018.52,9169.37,1733.99,False,Credit Card,Completed,115.16
ORD029098,2023-02-13,CUST03800,PROD0613,STORE003,1,2418.19,6.09,2270.92,1886.19,371.4,True,Credit Card,Returned,13.33
ORD036153,2023-02-13,CUST00645,PROD0651,STORE029,1,69703.43,2.07,68260.57,54368.68,13650.92,False,Upi,Completed,240.97
ORD048836,2023-02-13,CUST07328,PROD0161,STORE035,2,6694.31,6.33,12541.12,10443.12,2018.62,False,Upi,Completed,79.38
ORD052551,2023-02-13,CUST02384,PROD0404,STORE003,2,1372.57,2.82,2667.73,2141.21,363.28,False,Net Banking,Completed,163.24
ORD053587,2023-02-13,CUST02360,PROD0053,STORE026,2,20755.51,11.7,36654.23,32378.6,4181.06,False,Net Banking,Completed,94.57
ORD055487,2023-02-13,CUST06559,PROD0624,STORE009,2,27560.32,5.74,51956.72,42994.1,8741.06,False,Wallet,Completed,221.56
ORD059466,2023-02-13,CUST06924,PROD0581,STORE014,1,77070.01,11.3,68361.1,60114.61,7966.81,False,Upi,Completed,279.68
ORD059539,2023-02-13,CUST00748,PROD0030,STORE029,3,39461.97,6.81,110323.83,92341.01,17806.63,False,Wallet,Completed,176.19
ORD062461,2023-02-13,CUST07090,PROD0022,STORE012,3,16606.72,12.21,43737.12,38859.72,4835.31,False,Upi,Completed,42.09
ORD065274,2023-02-13,CUST04015,PROD0632,STORE025,2,39472.58,1.38,77855.72,61577.22,16014.4,False,Credit Card,Completed,264.1
ORD072094,2023-02-13,CUST03320,PROD0030,STORE018,2,37369.32,17.99,61293.16,58296.14,2820.0,False,Upi,Cancelled,177.02
ORD082794,2023-02-13,CUST03403,PROD0081,STORE029,2,79389.35,13.0,138137.47,123847.39,14217.95,False,Credit Card,Completed,72.13
ORD084918,2023-02-13,CUST06521,PROD0215,STORE020,2,3174.81,10.8,5663.86,4952.7,658.33,False,Credit Card,Cancelled,52.83
ORD007098,2023-02-14,CUST07228,PROD0652,STORE018,2,2519.57,2.49,4913.67,3930.53,747.79,False,Credit Card,Completed,235.35
ORD015693,2023-02-14,CUST02980,PROD0425,STORE020,2,2727.87,4.01,5236.96,4255.48,816.03,False,Upi,Completed,165.45
ORD016921,2023-02-14,CUST03308,PROD0064,STORE003,2,21746.82,2.72,42310.61,33925.04,7983.72,False,Net Banking,Completed,401.85
ORD024180,2023-02-14,CUST00442,PROD0395,STORE020,20,28890.0,13.59,499276.98,450684.0,48505.09,False,Debit Card,Completed,87.89
ORD030664,2023-02-14,CUST02029,PROD0074,STORE022,5,23392.24,5.61,110399.68,91229.74,19160.94,False,Credit Card,Completed,9.0
ORD038183,2023-02-14,CUST01288,PROD0076,STORE010,3,2646.54,15.61,6700.25,6192.9,426.94,False,Debit Card,Completed,80.41
ORD040050,2023-02-14,CUST03020,PROD0465,STORE026,3,5033.83,4.41,14435.51,11779.16,2604.7,False,Net Banking,Completed,51.65
ORD041175,2023-02-14,CUST06335,PROD0101,STORE014,3,5175.98,17.82,12760.86,12111.79,631.65,False,Credit Card,Completed,17.42
ORD047264,2023-02-14,CUST03998,PROD0355,STORE023,6,5694.67,14.09,29353.75,26651.06,2587.29,False,Upi,Completed,115.4
ORD047768,2023-02-14,CUST06036,PROD0033,STORE026,1,39189.67,3.11,37970.87,30567.94,7333.68,False,Debit Card,Completed,69.25
ORD057362,2023-02-14,CUST04180,PROD0513,STORE014,3,8735.01,4.05,25143.73,20439.92,4590.34,False,Credit Card,Completed,113.47
ORD057490,2023-02-14,CUST06044,PROD0617,STORE034,2,1703.37,9.69,3076.63,2657.26,292.2,False,Wallet,Completed,127.17
ORD060411,2023-02-14,CUST04375,PROD0420,STORE035,4,15745.55,6.69,58768.69,49126.12,9329.34,False,Net Banking,Completed,313.23
ORD066533,2023-02-14,CUST00454,PROD0070,STORE010,1,12976.63,5.24,12296.65,10121.77,2074.42,False,Cash,Completed,100.46
ORD073199,2023-02-14,CUST05042,PROD0642,STORE009,5,9870.94,7.56,45623.48,38496.67,7011.96,False,Credit Card,Completed,114.85
ORD077390,2023-02-14,CUST00907,PROD0743,STORE025,2,3341.89,9.09,6076.22,5213.35,782.27,True,Cash,Returned,80.6
ORD080904,2023-02-14,CUST05605,PROD0581,STORE003,6,78912.35,5.97,445207.7,369309.8,75862.66,False,Credit Card,Completed,35.24
ORD080977,2023-02-14,CUST05663,PROD0477,STORE020,2,11288.75,1.2,22306.57,17610.45,4410.95,False,Debit Card,Completed,285.17
ORD081084,2023-02-14,CUST00047,PROD0704,STORE030,4,4477.67,10.56,16019.31,13970.33,2011.62,False,Net Banking,Completed,37.36
ORD085307,2023-02-14,CUST06957,PROD0142,STORE012,3,590.19,6.75,1651.06,1381.04,141.85,False,Credit Card,Completed,128.17
ORD088226,2023-02-14,CUST05368,PROD0707,STORE009,2,1923.17,3.2,3723.26,3000.15,693.11,False,Credit Card,Completed,30.0
ORD089484,2023-02-14,CUST01319,PROD0733,STORE019,3,2587.05,5.79,7311.78,6053.7,1144.36,False,Debit Card,Completed,113.72
ORD001322,2023-02-15,CUST03582,PROD0725,STORE023,2,80213.71,6.76,149582.53,125133.39,24395.98,False,Cash,Completed,53.16
ORD017609,2023-02-15,CUST03892,PROD0635,STORE030,3,5713.45,8.68,15652.57,13369.47,2162.15,False,Upi,Completed,120.95
ORD019441,2023-02-15,CUST02847,PROD0170,STORE012,5,15809.07,3.06,76626.56,61655.37,14677.71,False,Upi,Completed,293.48
ORD028348,2023-02-15,CUST03162,PROD0702,STORE017,3,52381.84,8.66,143536.72,122573.51,20905.72,False,Credit Card,Completed,57.49
ORD031323,2023-02-15,CUST04779,PROD0009,STORE009,4,26919.09,5.75,101484.97,83987.56,17150.7,False,Upi,Completed,346.71
ORD032168,2023-02-15,CUST00648,PROD0357,STORE030,3,780.4,4.05,2246.38,1826.14,352.34,False,Credit Card,Completed,67.9
ORD034303,2023-02-15,CUST05682,PROD0713,STORE029,2,2748.48,8.66,5020.92,4287.63,375.88,False,Upi,Completed,357.41
ORD035667,2023-02-15,CUST04164,PROD0004,STORE003,3,20075.29,16.15,50499.39,46976.18,3417.83,False,Cash,Completed,105.38
ORD052280,2023-02-15,CUST05912,PROD0052,STORE026,2,63057.15,9.24,114461.34,98369.15,15788.16,False,Debit Card,Completed,304.03
ORD052625,2023-02-15,CUST05383,PROD0155,STORE022,3,115149.21,11.86,304477.54,269449.15,34904.82,False,Cash,Completed,123.57
ORD052741,2023-02-15,CUST00829,PROD0633,STORE009,4,19760.66,9.29,71699.58,61653.26,9973.53,False,Credit Card,Completed,72.79
ORD063541,2023-02-15,CUST06242,PROD0610,STORE017,1,4172.5,4.14,3999.76,3254.55,569.65,False,Net Banking,Completed,175.56
ORD073398,2023-02-15,CUST05847,PROD0568,STORE035,4,67206.07,0.48,267533.92,209682.94,57480.59,False,Debit Card,Completed,370.39
ORD081136,2023-02-15,CUST04887,PROD0733,STORE025,2,2636.84,5.14,5002.61,4113.47,758.76,False,Credit Card,Completed,130.38
ORD087361,2023-02-15,CUST02340,PROD0114,STORE019,2,1568.64,18.26,2564.41,2447.08,82.87,False,Debit Card,Completed,34.46
ORD000193,2023-02-16,CUST04661,PROD0402,STORE035,4,6118.54,11.35,21696.34,19089.84,2518.95,False,Credit Card,Completed,87.55
ORD002657,2023-02-16,CUST06608,PROD0220,STORE018,4,13774.22,9.95,49614.74,42975.57,6605.06,False,Credit Card,Completed,34.11
ORD012908,2023-02-16,CUST06994,PROD0583,STORE017,6,26157.85,7.77,144752.31,122418.74,22060.93,False,Net Banking,Completed,272.64
ORD013497,2023-02-16,CUST01119,PROD0568,STORE003,1,70381.4,0.62,69945.04,54897.49,14905.17,False,Debit Card,Completed,142.38
ORD020958,2023-02-16,CUST04051,PROD0540,STORE020,1,82447.93,7.51,76256.09,64309.39,11753.99,False,Debit Card,Completed,192.71
ORD023360,2023-02-16,CUST01556,PROD0228,STORE026,2,26834.62,15.66,45264.64,41862.01,3287.96,False,Upi,Completed,114.67
ORD023621,2023-02-16,CUST06387,PROD0328,STORE019,3,2978.48,9.56,8081.21,6969.64,1094.93,False,Credit Card,Completed,16.64
ORD029805,2023-02-16,CUST07155,PROD0702,STORE029,2,55692.75,3.3,107709.78,86880.69,20747.47,False,Upi,Completed,81.62
ORD030150,2023-02-16,CUST07010,PROD0220,STORE020,3,13734.34,3.53,39748.55,32138.36,7351.58,False,Credit Card,Completed,258.61
ORD035848,2023-02-16,CUST06628,PROD0224,STORE019,1,8862.27,0.97,8776.31,6912.57,1381.11,False,Upi,Completed,482.63
ORD036437,2023-02-16,CUST04504,PROD0054,STORE014,3,847.2,12.13,2233.3,1982.45,192.2,False,Debit Card,Completed,58.65
ORD037467,2023-02-16,CUST07404,PROD0489,STORE035,2,11032.24,8.42,20206.65,17210.29,2656.84,False,Upi,Completed,339.52
ORD048393,2023-02-16,CUST04460,PROD0016,STORE028,2,21741.01,9.41,39390.36,33915.98,5378.32,False,Upi,Completed,96.06
ORD054080,2023-02-16,CUST06605,PROD0022,STORE022,2,16699.74,6.69,31165.05,26051.59,5047.18,False,Upi,Completed,66.28
ORD056199,2023-02-16,CUST04655,PROD0465,STORE010,3,5027.91,6.37,14122.9,11765.31,2100.77,True,Wallet,Returned,256.82
ORD063605,2023-02-16,CUST02266,PROD0380,STORE003,1,28942.12,1.22,28589.03,22574.85,5984.18,False,Credit Card,Completed,30.0
ORD063731,2023-02-16,CUST02184,PROD0302,STORE029,5,39769.72,10.73,177512.15,155101.91,22380.24,True,Credit Card,Returned,30.0
ORD067057,2023-02-16,CUST03892,PROD0357,STORE030,2,785.47,10.74,1402.22,1225.33,114.86,False,Net Banking,Completed,62.03
ORD081635,2023-02-16,CUST03092,PROD0030,STORE028,4,37820.96,3.63,145792.24,118001.4,27671.14,False,Credit Card,Cancelled,119.7
ORD084810,2023-02-16,CUST04591,PROD0171,STORE020,2,103020.13,10.77,183849.72,160711.4,22954.75,False,Debit Card,Completed,183.57
ORD086945,2023-02-16,CUST04308,PROD0405,STORE010,2,2597.61,6.17,4874.67,4052.27,531.7,False,Cash,Completed,290.7
ORD088052,2023-02-16,CUST02503,PROD0280,STORE010,1,61240.11,7.18,56843.07,47767.29,8930.05,True,Debit Card,Returned,145.73
ORD089159,2023-02-16,CUST03309,PROD0201,STORE018,1,10445.73,16.77,8693.98,8147.67,423.8,False,Upi,Cancelled,122.51
ORD003628,2023-02-17,CUST01217,PROD0202,STORE025,1,675.63,4.62,644.42,526.99,10.35,False,Cash,Completed,107.08
ORD020147,2023-02-17,CUST01683,PROD0331,STORE017,3,431.25,4.48,1235.79,1009.12,64.81,False,Upi,Completed,161.86
ORD026047,2023-02-17,CUST01544,PROD0261,STORE035,2,55844.55,4.09,107121.02,87117.5,19929.4,False,Upi,Completed,74.12
ORD028645,2023-02-17,CUST01852,PROD0480,STORE017,4,9002.49,3.52,34742.41,28087.77,6374.72,False,Credit Card,Completed,279.92
ORD043983,2023-02-17,CUST06882,PROD0670,STORE035,1,2067.75,5.48,1954.44,1612.84,135.02,False,Cash,Completed,206.58
ORD047594,2023-02-17,CUST06083,PROD0189,STORE022,2,4181.7,11.56,7396.59,6523.45,843.14,False,Credit Card,Completed,30.0
ORD052349,2023-02-17,CUST00054,PROD0449,STORE035,4,12494.01,6.72,46617.65,38981.31,7585.15,False,Credit Card,Completed,51.19
ORD085405,2023-02-17,CUST01405,PROD0468,STORE035,2,13747.64,18.89,22301.42,21446.32,825.1,False,Debit Card,Completed,30.0
ORD008788,2023-02-18,CUST03773,PROD0022,STORE026,3,16668.31,5.48,47264.66,39003.85,8132.24,False,Debit Card,Completed,128.57
ORD010069,2023-02-18,CUST05815,PROD0540,STORE010,5,82682.08,8.59,377898.45,322460.11,55408.34,False,Debit Card,Completed,30.0
ORD016400,2023-02-18,CUST04712,PROD0607,STORE030,4,15385.36,4.87,58544.37,48002.32,10374.01,False,Debit Card,Completed,168.04
ORD017056,2023-02-18,CUST06282,PROD0743,STORE035,2,3506.11,6.45,6559.93,5469.53,1007.06,False,Net Banking,Completed,83.34
ORD041355,2023-02-18,CUST04069,PROD0377,STORE025,3,1165.66,17.82,2873.82,2727.64,60.5,False,Credit Card,Completed,85.68
ORD047613,2023-02-18,CUST01910,PROD0377,STORE012,3,1162.9,11.29,3094.83,2721.19,343.64,False,Upi,Completed,30.0
ORD049303,2023-02-18,CUST00265,PROD0313,STORE020,3,4317.92,2.54,12624.73,10103.93,2490.13,False,Upi,Cancelled,30.67
ORD051441,2023-02-18,CUST05461,PROD0368,STORE026,4,7940.25,2.37,31008.26,24773.58,6208.19,True,Debit Card,Returned,26.49
ORD058041,2023-02-18,CUST02010,PROD0367,STORE012,1,1655.34,1.88,1624.22,1291.17,204.21,False,Upi,Completed,128.84
ORD061851,2023-02-18,CUST04350,PROD0623,STORE012,2,318.86,2.48,621.9,497.42,94.48,False,Upi,Completed,30.0
ORD072350,2023-02-18,CUST03402,PROD0535,STORE010,3,37436.9,5.9,105684.37,87602.35,17938.3,False,Cash,Completed,143.72
ORD078335,2023-02-18,CUST03806,PROD0004,STORE034,3,20710.97,4.59,59281.01,48463.67,10576.32,False,Upi,Completed,241.02
ORD078429,2023-02-18,CUST05578,PROD0238,STORE014,1,79775.86,2.98,77398.54,62225.17,15026.1,False,Net Banking,Completed,147.27
ORD085029,2023-02-18,CUST01156,PROD0080,STORE034,1,14085.27,12.59,12311.93,10986.51,1211.37,False,Credit Card,Completed,114.05
ORD086056,2023-02-18,CUST03267,PROD0602,STORE010,2,332.71,1.25,657.1,519.03,-22.14,False,Upi,Completed,160.21
ORD000975,2023-02-19,CUST01604,PROD0706,STORE023,3,17381.99,11.17,46321.27,40673.86,5581.7,False,Upi,Completed,65.71
ORD013709,2023-02-19,CUST00794,PROD0657,STORE030,2,8658.89,1.75,17014.72,13507.87,3325.7,False,Wallet,Completed,181.15
ORD024539,2023-02-19,CUST04665,PROD0572,STORE018,2,3401.57,0.23,6787.49,5306.45,1323.08,False,Upi,Completed,157.96
ORD028498,2023-02-19,CUST03623,PROD0119,STORE023,1,114488.08,4.29,109576.54,89300.7,20180.26,False,Credit Card,Completed,95.58
ORD029649,2023-02-19,CUST05055,PROD0036,STORE029,2,8537.32,17.22,14134.39,13318.22,736.67,False,Upi,Completed,79.5
ORD029815,2023-02-19,CUST00902,PROD0571,STORE003,3,810.05,10.27,2180.57,1895.52,241.87,False,Debit Card,Completed,43.18
